MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,band_gap,formula,formation_energy
6.0,33.0,27.0,11.857142857142858,6.040816326530613,9.0,77.0,93.0,16.0,88.57142857142857,5.061224489795919,93.0,12.0107,74.9216,62.9109,25.560758971428566,14.10309743673469,18.9984032,53.5,3823.0,3769.5,740.2571428571429,980.7102040816327,53.5,14.0,17.0,3.0,16.142857142857142,0.979591836734694,17.0,2.0,4.0,2.0,2.2857142857142856,0.48979591836734687,2.0,57.0,119.0,62.0,69.85714285714286,15.79591836734694,57.0,2.18,3.98,1.7999999999999998,3.4414285714285713,0.6155102040816327,3.98,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,4.142857142857143,0.9795918367346939,5.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,7.571428571428571,2.1224489795918364,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.8571428571428572,0.979591836734694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.8571428571428572,0.979591836734694,1.0,5.64,22.175,16.535,10.821428571428571,3.243877551020408,9.7075,0.0,4.496,4.496,1.7680000000000002,1.0102857142857142,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,61.714285714285715,67.59183673469387,15.0,0.8165,AsCOF4,-1.7350064007142858
6.0,33.0,27.0,11.5,5.083333333333333,9.0,77.0,93.0,16.0,87.75,4.458333333333333,93.0,12.0107,74.9216,62.9109,24.172259666666665,11.089136833333335,18.9984032,53.5,3823.0,3769.5,511.51000000000005,648.33,53.5,14.0,17.0,3.0,16.0,0.8333333333333334,17.0,2.0,4.0,2.0,2.3333333333333335,0.5000000000000001,2.0,57.0,119.0,62.0,74.83333333333333,17.61111111111111,57.0,2.18,3.98,1.7999999999999998,3.2758333333333334,0.6141666666666666,3.98,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,4.0,0.8333333333333334,5.0,0.0,10.0,10.0,0.8333333333333334,1.5277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,6.833333333333333,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.8333333333333334,1.0,5.64,25.786875,20.146874999999998,13.880729166666669,5.647100694444446,9.7075,0.0,6.437,6.437,2.6353333333333335,1.5773333333333337,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,81.25,70.5,15.0,2.8283,AsCS2N2OF5,-1.3158150343749997
6.0,33.0,27.0,11.285714285714286,4.448979591836735,9.0,77.0,93.0,16.0,89.28571428571429,4.244897959183673,93.0,12.0107,74.9216,62.9109,23.78968754285714,9.66893391020408,18.9984032,53.5,3823.0,3769.5,445.39785714285716,574.600612244898,53.5,14.0,17.0,3.0,16.285714285714285,0.816326530612245,17.0,2.0,4.0,2.0,2.2857142857142856,0.44897959183673464,2.0,57.0,119.0,62.0,71.28571428571429,17.12244897959184,57.0,2.18,3.98,1.7999999999999998,3.4435714285714285,0.6130612244897958,3.98,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,4.285714285714286,0.8163265306122449,5.0,0.0,10.0,10.0,0.7142857142857143,1.3265306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,7.0,1.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7142857142857142,0.8163265306122448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7142857142857142,0.8163265306122448,1.0,5.64,25.786875,20.146874999999998,12.923035714285716,5.260765306122449,9.7075,0.0,6.437,6.437,2.221214285714286,0.9272244897959184,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,59.0,57.0,15.0,1.2189,AsCS2NOF8,-1.6174841176785704
6.0,33.0,27.0,11.11111111111111,4.061728395061729,9.0,77.0,93.0,16.0,89.55555555555556,4.209876543209877,93.0,12.0107,74.9216,62.9109,23.340174177777776,8.639544809876543,18.9984032,53.5,3823.0,3769.5,377.37111111111113,465.69160493827155,53.5,14.0,17.0,3.0,16.333333333333332,0.8148148148148151,17.0,2.0,4.0,2.0,2.2777777777777777,0.4320987654320987,2.0,57.0,119.0,62.0,71.05555555555556,17.191358024691358,57.0,2.18,3.98,1.7999999999999998,3.4627777777777777,0.6321604938271604,3.98,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,4.333333333333333,0.8148148148148149,5.0,0.0,10.0,10.0,0.5555555555555556,1.0493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,6.888888888888889,1.037037037037037,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6666666666666667,0.8148148148148148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6666666666666667,0.8148148148148148,1.0,5.64,25.786875,20.146874999999998,13.41642361111111,5.397175925925926,9.7075,0.0,6.437,6.437,2.535888888888889,1.084703703703704,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,62.388888888888886,57.91975308641976,15.0,3.2632000000000003,AsCS3N2F11,-1.5349982480555542
9.0,33.0,24.0,15.666666666666666,6.666666666666667,9.0,84.0,94.0,10.0,91.83333333333333,2.6111111111111143,93.0,18.9984032,74.9216,55.9231968,33.80380160000001,14.805398400000001,18.9984032,53.5,1090.0,1036.5,265.6166666666667,274.7944444444445,53.5,15.0,17.0,2.0,16.666666666666668,0.5555555555555548,17.0,2.0,4.0,2.0,2.6666666666666665,0.6666666666666666,2.0,57.0,119.0,62.0,82.33333333333333,25.333333333333332,57.0,2.18,3.98,1.7999999999999998,3.4066666666666663,0.5733333333333333,3.98,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.666666666666667,0.5555555555555554,5.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,8.333333333333334,2.2222222222222228,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.5555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.5555555555555555,1.0,9.7075,24.4975,14.79,16.715416666666666,7.007916666666667,9.7075,0.0,2.493,2.493,1.816,0.6053333333333333,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,166.0,151.0,56.5,41.5,15.0,2.8871,AsCl2F3,-1.6790378558333343
8.0,33.0,25.0,18.4,5.839999999999999,17.0,84.0,94.0,10.0,90.6,4.080000000000001,94.0,15.9994,74.9216,58.9222,39.456,14.186239999999998,35.453,54.8,1090.0,1035.2,331.91999999999996,303.23199999999997,171.6,15.0,17.0,2.0,16.4,0.7200000000000003,17.0,2.0,4.0,2.0,3.0,0.4,3.0,66.0,119.0,53.0,98.2,12.879999999999999,102.0,2.18,3.44,1.2599999999999998,3.02,0.336,3.16,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.4,0.72,5.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.4,2.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6,0.72,1.0,9.105,24.4975,15.392499999999998,20.9545,4.7398,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,74.0,36.8,64.0,2.5284,AsCl3O,-0.7876749515000003
17.0,33.0,16.0,19.666666666666668,4.4444444444444455,17.0,84.0,94.0,10.0,92.33333333333333,2.777777777777781,94.0,35.453,74.9216,39.468599999999995,42.0311,10.963499999999998,35.453,171.6,1090.0,918.4,324.6666666666667,255.11111111111111,171.6,15.0,17.0,2.0,16.666666666666668,0.5555555555555548,17.0,3.0,4.0,1.0,3.1666666666666665,0.2777777777777777,3.0,102.0,119.0,17.0,104.83333333333333,4.722222222222219,102.0,2.18,3.16,0.98,2.9966666666666666,0.27222222222222237,3.16,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.666666666666667,0.5555555555555554,5.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,8.333333333333334,2.2222222222222228,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.5555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.5555555555555555,1.0,22.175,24.4975,2.322499999999998,24.110416666666666,0.6451388888888884,24.4975,0.0,2.493,2.493,2.0775,0.6924999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,81.0,28.333333333333332,64.0,1.4571999999999998,AsCl5,-0.9489735712499996
9.0,33.0,24.0,12.2,5.119999999999999,9.0,84.0,94.0,10.0,92.2,1.6399999999999977,93.0,18.9984032,74.9216,55.9231968,26.236182559999996,11.580446976,18.9984032,53.5,1090.0,1036.5,168.95999999999998,184.73599999999996,53.5,15.0,17.0,2.0,16.8,0.35999999999999943,17.0,2.0,4.0,2.0,2.3,0.47999999999999987,2.0,57.0,119.0,62.0,67.7,17.12,57.0,2.18,3.98,1.7999999999999998,3.718,0.4192,3.98,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.8,0.36000000000000015,5.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,7.8,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2,0.36,1.0,9.7075,24.4975,14.79,12.43325,4.361199999999999,9.7075,0.0,2.493,2.493,1.8253,0.36506000000000005,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,166.0,151.0,35.0,32.0,15.0,3.3906,AsClF8,-1.8536977877500007
8.0,33.0,25.0,11.818181818181818,4.793388429752066,9.0,84.0,94.0,10.0,91.72727272727273,2.2644628099173514,93.0,15.9994,74.9216,58.9222,25.305565963636365,10.866085104132232,18.9984032,53.5,1090.0,1036.5,158.58181818181816,171.71570247933883,53.5,15.0,17.0,2.0,16.727272727272727,0.4462809917355376,17.0,2.0,4.0,2.0,2.272727272727273,0.44628099173553726,2.0,57.0,119.0,62.0,67.54545454545455,15.6198347107438,57.0,2.18,3.98,1.7999999999999998,3.6927272727272724,0.4178512396694216,3.98,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.7272727272727275,0.44628099173553704,5.0,0.0,10.0,10.0,0.9090909090909091,1.652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.636363636363637,1.3388429752066118,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2727272727272727,0.4462809917355372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2727272727272727,0.4462809917355372,1.0,9.105,24.4975,15.392499999999998,12.130681818181818,4.074752066115703,9.7075,0.0,2.493,2.493,1.6593636363636364,0.603404958677686,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,32.90909090909091,29.85123966942149,15.0,2.8596,AsClOF8,-1.771353873409091
1.0,53.0,52.0,7.6,9.44,1.0,77.0,96.0,19.0,88.73333333333333,5.324444444444444,92.0,1.00794,126.90447,125.89653,16.529171333333334,22.502363644444447,1.00794,14.01,3823.0,3808.99,872.3966666666668,1209.255111111111,14.01,1.0,17.0,16.0,5.6,6.133333333333334,1.0,1.0,5.0,4.0,1.6666666666666667,0.8888888888888888,1.0,31.0,139.0,108.0,53.06666666666667,29.42222222222222,31.0,2.18,2.66,0.48,2.299333333333333,0.14835555555555516,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,5.0,5.0,0.9333333333333333,1.2444444444444445,0.0,0.0,10.0,10.0,1.3333333333333333,2.311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,3.6,3.466666666666667,1.0,0.0,1.0,1.0,0.6666666666666666,0.44444444444444453,1.0,0.0,4.0,4.0,1.0666666666666667,1.431111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7333333333333334,1.0755555555555558,1.0,5.64,43.015,37.375,9.883999999999999,6.056266666666665,6.615,0.0,7.853,7.853,6.205333333333333,2.1968888888888882,7.853,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,183.46666666666667,18.25777777777778,194.0,3.498,AsH10C3I,-0.1587122299999994
1.0,53.0,52.0,11.4,14.64,1.0,77.0,96.0,19.0,89.2,5.399999999999999,92.0,1.00794,126.90447,125.89653,25.7886545,35.248039199999994,1.00794,14.01,3823.0,3808.99,885.5334999999999,1195.43325,14.01,1.0,17.0,16.0,6.7,6.840000000000001,1.0,1.0,5.0,4.0,1.95,1.14,1.0,31.0,139.0,108.0,60.6,35.52,31.0,2.18,2.66,0.48,2.338,0.1813999999999999,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,5.0,5.0,1.3,1.56,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,4.7,4.720000000000001,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,4.0,4.0,1.1,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7,1.05,1.0,5.64,43.015,37.375,12.658000000000001,10.058800000000002,6.615,0.0,7.853,7.853,5.770300000000001,2.4992399999999995,7.853,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,173.1,33.440000000000005,194.0,1.7632,AsH12C4I3,-0.2190991635750009
1.0,33.0,32.0,6.695652173913044,6.190926275992439,1.0,84.0,94.0,10.0,91.17391304347827,2.1266540642722096,92.0,1.00794,74.9216,73.91366,13.361828260869567,13.42813941398866,1.00794,14.01,1090.0,1075.99,80.52717391304348,83.48700378071834,14.01,1.0,17.0,16.0,8.043478260869565,7.655954631379963,1.0,1.0,4.0,3.0,1.7173913043478262,0.7797731568998109,1.0,31.0,119.0,88.0,55.95652173913044,27.126654064272206,31.0,2.18,3.44,1.2599999999999998,2.677826086956522,0.5410207939508507,2.2,1.0,2.0,1.0,1.4565217391304348,0.49621928166351603,1.0,0.0,5.0,5.0,2.0217391304347827,2.1975425330812857,0.0,0.0,10.0,10.0,0.21739130434782608,0.42533081285444235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,3.6956521739130435,2.9300567107750477,1.0,0.0,1.0,1.0,0.5434782608695652,0.49621928166351603,1.0,0.0,3.0,3.0,0.717391304347826,0.779773156899811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2608695652173914,0.3969754253308128,1.0,6.615,24.4975,17.8825,11.382065217391306,6.171620982986768,6.615,0.0,7.853,7.853,4.809891304347826,3.307726843100189,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,125.56521739130434,76.1436672967864,194.0,1.5321,AsH25(ClO)10,-1.026177885298913
1.0,33.0,32.0,10.285714285714286,5.6938775510204085,9.0,77.0,93.0,16.0,89.92857142857143,3.5204081632653055,93.0,1.00794,74.9216,73.91366,21.438681371428572,12.194553502040817,18.9984032,14.01,3823.0,3808.99,460.0792857142857,570.4059183673469,53.5,1.0,17.0,16.0,13.0,5.142857142857143,17.0,1.0,4.0,3.0,2.142857142857143,0.6326530612244898,2.0,31.0,119.0,88.0,67.5,24.642857142857142,57.0,2.18,3.98,1.7999999999999998,3.067857142857143,0.7818367346938775,3.98,1.0,2.0,1.0,1.7857142857142858,0.33673469387755095,2.0,0.0,5.0,5.0,3.357142857142857,1.6836734693877553,5.0,0.0,10.0,10.0,0.7142857142857143,1.3265306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.857142857142857,2.3469387755102042,7.0,0.0,1.0,1.0,0.21428571428571427,0.336734693877551,0.0,0.0,4.0,4.0,1.3571428571428572,0.8877551020408162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.5714285714285714,0.7346938775510203,1.0,5.64,25.786875,20.146874999999998,13.090401785714286,6.739145408163266,9.7075,0.0,7.853,7.853,3.3200714285714286,2.110673469387755,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,88.71428571428571,71.20408163265306,15.0,2.7919,AsH3C(SF2)3,-1.4137597584821415
1.0,33.0,32.0,8.166666666666666,4.972222222222222,9.0,82.0,93.0,11.0,91.0,2.6666666666666665,93.0,1.00794,74.9216,73.91366,17.245873266666667,11.365151055555556,18.9984032,14.01,1090.0,1075.99,127.5075,160.4154166666667,53.5,1.0,17.0,16.0,11.333333333333334,6.888888888888888,17.0,1.0,4.0,3.0,1.8333333333333333,0.5555555555555557,2.0,31.0,119.0,88.0,54.666666666666664,15.77777777777778,57.0,2.18,3.98,1.7999999999999998,3.158333333333333,0.8216666666666667,3.98,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,2.0,0.0,5.0,5.0,3.0,2.0,5.0,0.0,10.0,10.0,0.8333333333333334,1.527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.5,3.0833333333333335,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.5555555555555555,1.0,6.615,22.175,15.56,10.137395833333334,2.778159722222224,9.7075,0.0,7.853,7.853,4.139083333333333,2.8589305555555558,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,102.16666666666667,87.16666666666667,15.0,2.7713,AsH4NF6,-1.4397804689583331
1.0,33.0,32.0,7.5,4.4375,9.0,77.0,93.0,16.0,89.375,4.359375,93.0,1.00794,74.9216,73.91366,15.623244949999998,10.037701831249997,18.9984032,14.01,3823.0,3808.99,577.290625,875.516015625,53.5,1.0,17.0,16.0,11.375,6.484375,17.0,1.0,4.0,3.0,1.8125,0.5078125,2.0,31.0,119.0,88.0,56.25,15.78125,57.0,2.18,3.98,1.7999999999999998,3.065,0.78,3.98,1.0,2.0,1.0,1.6875,0.4296875,2.0,0.0,5.0,5.0,2.8125,1.9609375,5.0,0.0,10.0,10.0,0.625,1.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.125,2.859375,7.0,0.0,1.0,1.0,0.3125,0.4296875,0.0,0.0,4.0,4.0,1.3125,1.0546875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.625,0.859375,1.0,5.64,22.175,16.535,8.9365625,2.2751171875,9.7075,0.0,7.853,7.853,3.7548125000000003,2.7466640625000007,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,102.375,88.125,15.0,3.05,AsH5C2(OF3)2,-1.4543934861718748
1.0,33.0,32.0,5.714285714285714,5.387755102040816,1.0,82.0,92.0,10.0,89.28571428571429,3.1020408163265296,92.0,1.00794,74.9216,73.91366,11.499244285714285,11.990062040816326,1.00794,14.01,1090.0,1075.99,106.02357142857143,140.5680612244898,14.01,1.0,16.0,15.0,7.285714285714286,7.183673469387755,1.0,1.0,4.0,3.0,1.5714285714285714,0.6530612244897959,1.0,31.0,119.0,88.0,50.142857142857146,21.877551020408166,31.0,2.18,3.44,1.2599999999999998,2.6128571428571425,0.5336734693877548,2.2,1.0,2.0,1.0,1.4285714285714286,0.4897959183673469,1.0,0.0,4.0,4.0,1.5714285714285714,1.795918367346939,0.0,0.0,10.0,10.0,0.7142857142857143,1.3265306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,3.7142857142857144,3.102040816326531,1.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,3.0,3.0,1.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5714285714285714,0.6530612244897959,1.0,6.615,22.175,15.56,9.020267857142857,2.7488775510204078,6.615,0.0,7.853,7.853,4.947214285714286,3.5337244897959184,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,140.0,73.14285714285714,194.0,2.2872,AsH8NO4,-0.8810321519642861
1.0,33.0,32.0,6.190476190476191,4.4852607709750565,1.0,77.0,92.0,15.0,87.14285714285714,4.244897959183673,92.0,1.00794,74.9216,73.91366,12.385898095238096,9.824001814058956,1.00794,14.01,3823.0,3808.99,462.9452380952382,699.7299319727892,14.01,1.0,16.0,15.0,9.142857142857142,6.979591836734694,1.0,1.0,4.0,3.0,1.7142857142857142,0.6122448979591837,1.0,31.0,119.0,88.0,57.285714285714285,22.530612244897963,31.0,2.18,3.44,1.2599999999999998,2.646666666666666,0.45206349206349183,2.2,1.0,2.0,1.0,1.5714285714285714,0.48979591836734704,1.0,0.0,4.0,4.0,1.8571428571428572,1.5918367346938773,0.0,0.0,10.0,10.0,0.47619047619047616,0.9070294784580499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,3.9047619047619047,2.489795918367347,1.0,0.0,1.0,1.0,0.42857142857142855,0.48979591836734687,1.0,0.0,4.0,4.0,1.5714285714285714,1.3469387755102042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.8571428571428571,1.0,5.64,25.786875,20.146874999999998,10.20342261904762,4.363460884353742,6.615,0.0,7.853,7.853,5.124714285714286,2.8384489795918366,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,152.0952380952381,61.188208616780045,194.0,3.0931423004311034,AsH9C2S(NO)4,-0.7105145574404772
