formula,bandgap,formation_energy,n_sites,volume,density,volume_per_atm,n_elements,mean_electronegativity,electronegativity_diff,mean_atomicmass,mean_row,mean_group
CsPbCl3,2.310499999999999,-1.873151396931041,5,182.94648775297858,4.052396273739524,36.58929755059572,3,2.0933333333333333,2.37,125.18615063333334,5.0,10.666666666666666
CsPbCl3,2.4130000000000003,-1.886758025931041,10,356.750744626023,4.156244528885701,35.675074462602296,3,2.0933333333333333,2.37,125.18615063333334,5.0,10.666666666666666
CsPbF3,3.337399999999999,-2.781618631931033,10,220.02777346350848,5.993799349372476,22.002777346350847,3,2.3666666666666667,3.19,119.70128503333332,4.666666666666667,10.666666666666666
CsPbF3,2.9083,-2.7725124149310343,5,112.77738319130253,5.846927318717743,22.555476638260508,3,2.3666666666666667,3.19,119.70128503333332,4.666666666666667,10.666666666666666
CsPbI3,1.4785,-1.238177400931034,5,247.0988555291859,4.844004150630407,49.41977110583718,3,1.9266666666666667,1.87,155.66997396666667,5.666666666666667,10.666666666666666
CsPrS2,2.228399999999999,-2.077811845572913,8,255.40518528888674,4.394333052731331,31.925648161110843,3,1.5,1.79,101.9593673,5.0,6.666666666666667
CsPrS2,2.161,-2.075983611822913,4,128.03822184695267,4.382814097869467,32.00955546173817,3,1.5,1.79,101.9593673,5.0,6.666666666666667
CsRb2Sb,0.6525000000000001,-0.37560738366379204,4,178.1111965031904,3.9678986404470042,44.5277991257976,3,1.22,1.2599999999999998,113.37775063333333,5.333333333333333,5.666666666666667
CsRbAu2,2.829,0.109304640711206,4,1670.3516489558638,0.6087093596213035,417.58791223896594,3,1.3833333333333335,1.75,138.44660696666668,5.666666666666667,4.333333333333333
CsRbAu2,0.7103,-0.279934621788791,4,148.23861211849646,6.858932824907676,37.059653029624116,3,1.3833333333333335,1.75,138.44660696666668,5.666666666666667,4.333333333333333
CsRuF6,1.235199999999999,-2.359593356875001,8,145.0366924459291,3.983894791504179,18.129586555741138,3,2.3233333333333337,3.19,84.32461836666666,4.333333333333333,8.666666666666666
CsS,1.726,-1.107907756406248,4,172.9926699241238,3.1670692257364452,43.24816748103095,2,1.685,1.79,82.48522595,4.5,8.5
CsSbO2,2.3758,-1.854186307413794,8,191.62734539415547,4.968155134263969,23.953418174269434,3,2.0933333333333333,2.65,90.22161729999999,4.333333333333333,10.666666666666666
CsScO2,2.9595000000000002,-2.976672738663793,8,184.51125913256803,3.7773413156920377,23.063907391571004,3,1.8633333333333333,2.65,64.62025463333335,4.0,6.666666666666667
CsSeBr3,1.833,-0.8859848233125001,10,388.52193714713826,3.8600754800587205,38.85219371471383,3,2.1,2.17,97.25648396666666,4.666666666666667,11.333333333333334
CsSeBr3,1.2544,-1.116294989399784,10,427.335510388855,3.5094766678339138,42.7335510388855,3,2.1,2.17,97.25648396666666,4.666666666666667,11.333333333333334
CsSiI3,0.8319999999999991,-0.9368107229310341,5,230.12230299940617,3.9088834285725436,46.02446059988124,3,1.7833333333333332,1.87,95.96514063333332,4.666666666666667,10.666666666666666
CsSmO2,2.9281,-2.890176996163792,8,156.5949418940752,6.686149641639139,19.5743677367594,3,1.8,2.65,99.75495063333334,4.666666666666667,6.666666666666667
ZnAgF3,1.5852,-1.932383004000004,5,67.57226876423228,5.658775998321227,13.514453752846455,3,2.52,2.33,64.09186773333333,3.6666666666666665,13.333333333333334
ZnAgF3,1.3463,-1.974976021999999,10,137.55397762368645,5.55965504220075,13.755397762368645,3,2.52,2.33,64.09186773333333,3.6666666666666665,13.333333333333334
ZnBr2,3.178,-1.1578740933333331,3,94.11376572614952,3.973718664846121,31.37125524204984,2,2.3049999999999997,1.31,72.6565,4.0,14.5
ZnBr2,3.267299999999999,-1.182395913333333,3,92.3564175309442,4.049330165493397,30.785472510314733,2,2.3049999999999997,1.31,72.6565,4.0,14.5
ZnCd3S4,1.216399999999999,-0.809569662031249,8,191.0578145593272,4.614223787711215,23.8822268199159,3,1.9733333333333334,0.9300000000000002,69.96166666666666,4.0,13.333333333333334
ZnCd3Se4,0.6264000000000001,-0.857671489921874,8,218.41258148386436,5.462448285763791,27.301572685483045,3,1.9633333333333332,0.8999999999999999,85.59333333333332,4.333333333333333,13.333333333333334
ZnCdAu2,1.010999999999999,0.7319188962500001,4,967.4527513617732,0.9813589574170105,241.8631878404433,3,1.96,0.8900000000000001,124.92885633333333,5.0,11.666666666666666
ZnCdS2,1.3281,-0.835809831584821,4,92.37318525935787,4.3493945412529,23.093296314839467,3,1.9733333333333334,0.9300000000000002,69.96166666666666,4.0,13.333333333333334
ZnCdS2,1.368599999999999,-0.8494902226562481,4,89.42935917905645,4.492567445560812,22.357339794764112,3,1.9733333333333334,0.9300000000000002,69.96166666666666,4.0,13.333333333333334
ZnCdSe2,0.7236,-0.881587916171873,4,102.70244912968592,5.428394276121053,25.67561228242148,3,1.9633333333333332,0.8999999999999999,85.59333333333332,4.333333333333333,13.333333333333334
ZnCdSe2,0.6856999999999991,-0.8655118611718741,4,107.06224947880747,5.207338625082385,26.76556236970187,3,1.9633333333333332,0.8999999999999999,85.59333333333332,4.333333333333333,13.333333333333334
ZnCdSe2,0.6544999999999991,-0.8682015261718741,4,106.9256662655784,5.213990302519859,26.7314165663946,3,1.9633333333333332,0.8999999999999999,85.59333333333332,4.333333333333333,13.333333333333334
ZnCdTe2,0.6574,-0.6435594908333321,4,131.69731182145492,5.459842859955762,32.92432795536373,3,1.8133333333333332,0.4500000000000002,101.80666666666666,4.666666666666667,13.333333333333334
ZnCdTe2,0.7719,-0.6639089545833311,8,254.08427940961678,5.659906463276635,31.760534926202098,3,1.8133333333333332,0.4500000000000002,101.80666666666666,4.666666666666667,13.333333333333334
ZnCoF6,0.6667999999999991,-2.102210606250001,8,89.10150741467609,4.441682624235277,11.137688426834512,3,2.5033333333333334,2.33,47.780199399999994,3.3333333333333335,12.666666666666666
ZnCrF6,1.6674,-2.643811919999999,8,93.75832659702702,4.0982098758662335,11.719790824628378,3,2.4299999999999997,2.33,45.467834399999994,3.3333333333333335,11.666666666666666
ZnF2,3.4592,-2.561514461666667,6,69.29227525209554,4.956090151627252,11.548712542015922,2,2.815,2.33,42.2037016,3.0,14.5
ZnFeF6,0.8452000000000001,-2.326847351249995,8,102.49254954616984,3.8113262920738027,12.81156869327123,3,2.486666666666667,2.33,46.75080106666667,3.3333333333333335,12.333333333333334
ZnGeO3,1.3848999999999991,-1.894307236,10,99.33942065803804,6.21985999549264,9.933942065803803,3,2.3666666666666667,1.79,51.34946666666667,3.3333333333333335,14.0
ZnGeO3,2.1201,-1.9663922169999992,10,103.48547026309927,5.970667060365747,10.348547026309927,3,2.3666666666666667,1.79,51.34946666666667,3.3333333333333335,14.0
ZnGeP2,1.1782,-0.275104891488094,8,158.9073890850488,4.179818744268111,19.8634236356311,3,1.95,0.54,56.34092066666667,3.6666666666666665,13.666666666666666
ZnI2,1.8004,-0.730837913333333,3,104.17080510234787,5.0885069031516315,34.72360170078262,2,2.1550000000000002,1.0100000000000002,96.156735,4.5,14.5
ZnNiF6,1.6071,-1.936362921249999,8,88.91849747191512,4.446346255859541,11.11481218398939,3,2.513333333333333,2.33,47.700267733333334,3.3333333333333335,13.0
ZnO,0.7376,-1.7579994199999982,8,99.20889048362783,5.450391717084088,12.401111310453478,2,2.545,1.79,40.7042,3.0,14.0
ZnO,0.630899999999999,-1.782830182499999,2,23.681474592351165,5.7083366245245974,11.840737296175583,2,2.545,1.79,40.7042,3.0,14.0
ZnO,0.7227,-1.7908991124999991,4,47.397148259900405,5.7042178148357205,11.849287064975101,2,2.545,1.79,40.7042,3.0,14.0
ZnO,0.7218999999999991,-1.6436317724999991,2,20.420864656411798,6.619789661835996,10.210432328205899,2,2.545,1.79,40.7042,3.0,14.0
ZnO,0.8378,-1.5668722149999992,4,66.75779396494302,4.049918989511721,16.689448491235755,2,2.545,1.79,40.7042,3.0,14.0
ZnPS3,1.98,-0.49766344181334105,10,226.03806418074143,2.829460593420026,22.603806418074143,3,2.14,0.9300000000000002,42.81592066666667,3.3333333333333335,14.333333333333334
ZnPbF6,1.6928,-2.250629001874999,8,109.53813008658084,5.860639022192195,13.692266260822604,3,2.6533333333333333,2.33,97.20246773333332,4.0,14.333333333333334
ZnPdF6,1.5893000000000002,-1.9802847675000002,8,96.16136791413773,4.93560275329491,12.020170989267216,3,2.61,2.33,63.609134399999995,3.6666666666666665,13.0
ZnPtF6,2.0919,-2.033013432499999,8,97.6151682373895,6.370365994064445,12.201896029673687,3,2.6366666666666667,2.33,93.16380106666666,4.0,13.0
ZnS,2.0471,-0.9615670726562511,8,156.45921392848314,4.138059527204152,19.557401741060392,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.0192,-0.9625521039062511,2,39.09033502667045,4.1406497307704075,19.545167513335226,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.0416,-0.961893837906249,10,195.5221102272339,4.1391580986875764,19.55221102272339,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.0715,-0.9607977189062511,10,195.6381959242942,4.136702049392811,19.563819592429418,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.064,-0.961571241406249,8,156.4446206337609,4.138445529113415,19.555577579220113,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.0639,-0.9611227455729161,6,117.32830780091152,4.138627452427569,19.554717966818586,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnS,2.0701,-0.959653981406251,4,78.24665654456003,4.137157863396556,19.561664136140006,2,2.115,0.9300000000000002,48.737,3.5,14.0
ZnSe,1.1663000000000001,-0.9515610311718761,2,45.44784771695639,5.2748452761486675,22.723923858478194,2,2.0999999999999996,0.8999999999999999,72.1845,4.0,14.0
ZnSe,1.2004000000000001,-0.947540998671876,4,90.88655716305327,5.275375640224281,22.721639290763317,2,2.0999999999999996,0.8999999999999999,72.1845,4.0,14.0
ZnSe,1.9671,-0.791561253671875,4,102.42632505078255,4.6810302863459,25.606581262695638,2,2.0999999999999996,0.8999999999999999,72.1845,4.0,14.0
ZnSiAs2,0.8866,-0.1912955775,8,171.94529125925024,4.700003760869445,21.49316140740628,3,1.9100000000000001,0.5300000000000002,56.1387,3.6666666666666665,13.666666666666666
ZnSiP2,1.3641,-0.39165684148809604,8,151.00927439980956,3.4185655792320757,18.876159299976194,3,1.9133333333333333,0.54,41.48942066666667,3.3333333333333335,13.666666666666666
ZnSn3F6,1.1672,-1.294616164750002,10,2485.875946198704,0.3577280372729244,248.58759461987037,3,2.53,2.33,67.70580106666667,3.6666666666666665,14.333333333333334
ZnSnO3,1.080999999999999,-1.939425192999999,10,117.57007878380278,6.556764836010606,11.757007878380278,3,2.35,1.79,66.70613333333334,3.6666666666666665,14.0
ZnSnO3,1.3215,-1.925918267999999,10,119.39662912889759,6.456458310095277,11.939662912889759,3,2.35,1.79,66.70613333333334,3.6666666666666665,14.0
ZnSnP2,0.704299999999999,-0.258769282738095,8,180.59078792277623,4.525181836296839,22.57384849034703,3,1.9333333333333333,0.54,71.69758733333333,4.0,13.666666666666666
ZnTe,1.073299999999999,-0.6841630333333321,6,171.17748428055455,5.616959260154082,28.52958071342576,2,1.875,0.4500000000000002,96.50450000000001,4.5,14.0
ZnTe,1.069,-0.680473905,6,177.2564315575293,5.424327608375005,29.542738592921552,2,1.875,0.4500000000000002,96.50450000000001,4.5,14.0
ZnTe,1.100299999999999,-0.6789112758333321,4,114.2558863173566,5.610196471855529,28.56397157933915,2,1.875,0.4500000000000002,96.50450000000001,4.5,14.0
Zr(GaN)2,0.6955,-0.7106673600000051,5,77.77143850751273,5.5232859314999665,15.554287701502545,3,2.06,1.71,58.3179,3.6666666666666665,10.666666666666666
Zr2(SeS)3,0.535,-1.462961197441405,8,193.24049750321666,4.429951762117541,24.155062187902082,3,2.1533333333333333,1.25,67.41633333333333,4.0,12.0
Zr2N2O,2.0306,-2.259184299,10,132.60134179462048,5.671843148635984,13.260134179462048,3,2.6033333333333335,2.11,40.41003333333333,3.0,11.666666666666666
Zr2N2O,0.9192,-2.248729984,10,131.21739286172922,5.7316640390064615,13.121739286172922,3,2.6033333333333335,2.11,40.41003333333333,3.0,11.666666666666666
Zr2N2O,0.8702999999999991,-2.244785099,10,131.012468113125,5.740629291162943,13.101246811312501,3,2.6033333333333335,2.11,40.41003333333333,3.0,11.666666666666666
Zr2SN2,0.5637999999999991,-1.8886792975,10,145.98198411008295,5.517455662759461,14.598198411008294,3,2.316666666666667,1.71,45.765233333333335,3.3333333333333335,11.666666666666666
Zr2SN2,0.5502,-1.877850659499999,5,73.05730963345604,5.512447207063517,14.61146192669121,3,2.316666666666667,1.71,45.765233333333335,3.3333333333333335,11.666666666666666
Zr2SO3,1.0071,-2.854348773750001,6,82.27601101440837,5.298143386566642,13.712668502401394,3,2.4499999999999997,2.11,46.42946666666666,3.3333333333333335,12.0
Zr3N4,0.984399999999999,-1.800390252857143,7,86.37513282492569,6.3383721734556095,12.339304689275098,2,2.185,1.71,52.61535,3.5,9.5
ZrBeO3,0.6259,-2.867200542,5,41.75165948717156,5.8955496785425305,8.350331897434312,3,2.1133333333333333,2.11,38.745194,3.0,7.333333333333333
ZrBrN,2.784,-1.646121753333332,6,146.8849842029161,4.185906463224172,24.480830700486013,3,2.4433333333333334,1.71,61.71156666666666,3.6666666666666665,12.0
ZrBrN,1.4423,-1.9025169500000012,6,117.38086358244163,5.238049763484092,19.56347726374027,3,2.4433333333333334,1.71,61.71156666666666,3.6666666666666665,12.0
ZrBrN,1.7035,-1.880638443333334,6,134.5306065816041,4.57031169596794,22.421767763600684,3,2.4433333333333334,1.71,61.71156666666666,3.6666666666666665,12.0
ZrCl2,1.0479,-1.87860569,3,66.85297123118846,4.027093998754101,22.284323743729487,2,2.245,1.83,63.3385,4.0,10.5
ZrCoBi,0.9771999999999991,-0.41261500666666906,3,59.23918516043565,10.067019085430685,19.74639505347855,3,1.7433333333333334,0.69,119.71253166666668,5.0,9.333333333333334
ZrCrF6,2.6153,-3.593379001249999,8,145.67363817501348,2.931952008747572,18.209204771876685,3,2.3233333333333337,2.65,54.0728344,3.6666666666666665,9.0
ZrFeF6,3.2465,-3.49835055375,8,125.84449890327828,3.4447224047857925,15.730562362909785,3,2.3800000000000003,2.65,55.355801066666665,3.6666666666666665,9.666666666666666
ZrFeTe,1.155800000000001,-0.6725309055555551,3,57.38718380802577,7.947743298346008,19.12906126934192,3,1.7533333333333332,0.77,91.55633333333333,4.666666666666667,9.333333333333334
ZrGeN2,1.422599999999999,-0.8668588704166651,8,122.65893357399783,5.195217500412604,15.332366696749729,3,2.1266666666666665,1.71,59.29023333333333,3.6666666666666665,11.0
ZrHgAu2,0.5265999999999991,1.364288419374998,4,1028.932309163862,1.1066907938525328,257.2330772909655,3,1.9566666666666668,1.21,162.92685633333335,5.666666666666667,9.0
ZrIN,1.2172,-1.619780858333333,6,150.08224688063964,5.136777028157762,25.01370781343994,3,2.3433333333333333,1.71,77.37839,4.0,12.0
ZrIN,0.736799999999999,-1.5906020600000002,6,132.55079220555646,5.816178276137486,22.091798700926077,3,2.3433333333333333,1.71,77.37839,4.0,12.0
ZrMnO3,2.5635,-3.058372138586206,10,126.52058400805866,5.096572624625939,12.652058400805867,3,2.106666666666667,2.11,54.05381500000001,3.6666666666666665,9.0
ZrMnO3,2.8707000000000003,-3.053943192586206,10,127.74990701423613,5.047528878712223,12.774990701423613,3,2.106666666666667,2.11,54.05381500000001,3.6666666666666665,9.0
ZrNCl,1.722699999999999,-2.108393888750001,6,107.66776975303037,4.339474677446737,17.94462829217173,3,2.5100000000000002,1.83,46.89456666666666,3.3333333333333335,12.0
ZrNCl,1.745099999999999,-2.108408165416667,6,108.66355579089965,4.299708002557099,18.11059263181661,3,2.5100000000000002,1.83,46.89456666666666,3.3333333333333335,12.0
ZrNCl,3.0325,-1.8750708454166611,6,126.24789499422256,3.700826540052983,21.041315832370426,3,2.5100000000000002,1.83,46.89456666666666,3.3333333333333335,12.0
ZrNCl,1.3411,-1.627131247083329,6,120.30661039451383,3.883590094412195,20.05110173241897,3,2.5100000000000002,1.83,46.89456666666666,3.3333333333333335,12.0
ZrO2,3.125,-3.757945188333334,3,32.97088283451113,6.205968903190555,10.990294278170376,2,2.385,2.11,53.6117,3.5,10.0
ZrO2,3.4482,-3.765431895,6,86.18566787212191,4.748266820541787,14.364277978686985,2,2.385,2.11,53.6117,3.5,10.0
ZrO2,3.4318,-3.750962673333332,6,77.21588012181508,5.299849545428079,12.869313353635846,2,2.385,2.11,53.6117,3.5,10.0
ZrPbN2,0.9057000000000001,-0.8928746635416611,8,135.61475219562703,7.994145879863126,16.95184402445338,3,2.2333333333333334,1.71,104.14356666666667,4.333333333333333,11.0
ZrPbO3,2.2792,-2.793935413,5,74.56174053380131,7.7150505517027055,14.912348106760263,3,2.3666666666666667,2.11,104.80779999999999,4.333333333333333,11.333333333333334
ZrPbO3,2.6727,-2.843258278999999,5,76.35838009464848,7.533522800355133,15.271676018929696,3,2.3666666666666667,2.11,104.80779999999999,4.333333333333333,11.333333333333334
ZrPdF6,0.9909000000000001,-2.9949714668750023,8,121.50927781954448,4.258778733508013,15.18865972744306,3,2.5033333333333334,2.65,72.21413439999999,4.0,10.333333333333334
ZrS2,1.0418,-1.8483086849999992,3,71.28910063255314,3.618665184775787,23.76303354418438,2,1.955,1.25,61.6445,4.0,10.0
ZrS2N,0.9912000000000001,-0.174731057499999,4,97.60351361274807,2.881351794418471,24.40087840318702,3,2.316666666666667,1.71,45.765233333333335,3.3333333333333335,11.666666666666666
ZrS3,1.113299999999999,-1.574733515624998,8,172.4735477620155,3.608861483934266,21.559193470251937,2,1.955,1.25,61.6445,4.0,10.0
ZrSO,0.7956000000000001,-2.821431535833333,6,82.36441096716149,5.6163536491403505,13.727401827860248,3,2.4499999999999997,2.11,46.42946666666666,3.3333333333333335,12.0
ZrSbRh,1.1648,-1.1401938883333331,3,62.49651265960981,8.393218019516917,20.832170886536606,3,1.8866666666666667,0.9499999999999997,105.2965,5.0,9.333333333333334
ZrSeO,0.5998,-2.677899939114584,6,91.97625855883277,6.722708980091901,15.329376426472129,3,2.44,2.11,62.06113333333334,3.6666666666666665,12.0
ZrSeS,0.557999999999999,-1.744396676614581,3,75.93181084717959,4.422946883565276,25.31060361572653,3,2.1533333333333333,1.25,67.41633333333333,4.0,12.0
ZrSiPt,1.026599999999999,-1.1008890416666661,3,57.93643224721955,9.010956828284062,19.312144082406515,3,1.8366666666666667,0.9499999999999997,104.79783333333334,4.666666666666667,9.333333333333334
ZrSnN2,0.649199999999999,-0.9067870535416661,8,128.87149042156202,6.132014967087327,16.108936302695252,3,2.11,1.71,74.6469,4.0,11.0
ZrSnPt,0.9627999999999991,-1.167385201666666,3,64.95274360568592,10.354423466678103,21.65091453522864,3,1.8566666666666667,0.9499999999999997,135.006,5.333333333333333,9.333333333333334
ZrTiS6,0.5749000000000001,-1.439195753541665,8,163.9234295307215,3.357891868663661,20.49042869134019,3,1.8166666666666667,1.25,57.052,4.0,8.0
ZrVF6,2.407299999999999,-3.646671824375,8,134.8491997526268,3.1543154304735044,16.85614996907835,3,2.313333333333333,2.65,53.72130106666666,3.6666666666666665,8.666666666666666
ZrZnAu2,0.6956000000000001,1.486798052499999,4,1000.7650251036192,0.9135377028975807,250.1912562759048,3,1.8399999999999999,1.21,117.86652299999999,5.0,9.0
ZrZnN2,1.99,-1.155319141875001,4,49.25286162103453,6.2252740458938955,12.313215405258633,3,2.0066666666666664,1.71,56.8799,3.6666666666666665,10.333333333333334
CsSmS2,2.1397,-2.053268447413792,4,122.2231493506318,4.719758272552535,30.55578733765795,3,1.5133333333333334,1.79,105.11015063333333,5.0,6.666666666666667
CsSnBr3,0.5984,-1.560889131931036,5,199.07497852024176,4.098297212323472,39.81499570404835,3,1.9033333333333333,2.17,110.50648396666666,5.0,10.666666666666666
CsSnCl3,0.9786999999999991,-1.554896451500002,5,172.32384914406742,3.449496781830894,34.46476982881349,3,1.97,2.37,95.68948396666667,4.666666666666667,10.666666666666666
CsSnF3,3.099,-2.752679089931034,5,117.74292902370954,4.3523637874067385,23.548585804741908,3,2.2433333333333336,3.19,90.20461836666665,4.333333333333333,10.666666666666666
CsSnI3,0.5537000000000001,-1.1696923259310381,10,477.1049992694422,4.401575255754903,47.71049992694422,3,1.8033333333333335,1.87,126.17330729999999,5.333333333333333,10.666666666666666
CsSnN,0.711399999999999,-0.036720800793131,6,149.18584577839408,5.913107352767802,24.864307629732348,3,1.93,2.25,88.5407173,4.333333333333333,10.0
CsSnS3,1.6557,-0.8394699596875,10,322.2707978105111,3.584270420295791,32.22707978105111,3,1.7766666666666666,1.79,94.56015063333332,4.666666666666667,10.333333333333334
CsSnSe3,1.189599999999999,-0.9688896639924571,10,385.7905263288533,4.205213593960735,38.57905263288533,3,1.7666666666666666,1.7599999999999998,110.19181729999998,5.0,10.333333333333334
CsSnSe3,1.0499,-0.8075934474375001,10,362.33506353039013,4.477434642764821,36.23350635303901,3,1.7666666666666666,1.7599999999999998,110.19181729999998,5.0,10.333333333333334
CsTaN2,2.1446,-1.138485138708329,8,170.93349924747253,6.642151095989373,21.366687405934066,3,1.7766666666666666,2.25,109.28667730000001,4.666666666666667,7.0
CsTaO3,1.862699999999999,-2.7759975843977003,5,71.1719581712204,8.44249085325115,14.23439163424408,3,1.9100000000000001,2.65,109.95091063333332,4.666666666666667,7.333333333333333
CsTaS3,0.515099999999999,-1.4348068958976912,10,288.4055194292077,4.721832485127315,28.84055194292077,3,1.6233333333333333,1.79,115.30611063333333,5.0,7.333333333333333
CsTbS2,2.142,-2.121199003906248,4,117.43649062398507,5.033246612005959,29.359122655996266,3,1.4900000000000002,1.79,107.9652673,5.0,6.666666666666667
CsTbS2,2.205399999999999,-2.123014090156246,8,234.41280833800576,5.043127316718456,29.30160104225072,3,1.4900000000000002,1.79,107.9652673,5.0,6.666666666666667
CsTe,1.0019,-1.0644603675,8,368.1405515606796,4.700155728161437,46.01756894508495,2,1.445,1.31,130.25272595,5.5,8.5
CsTeAu,1.416,-0.710220707107279,6,273.4661949036073,5.55571531545244,45.57769915060121,3,1.8099999999999998,1.75,152.49067363333333,5.666666666666667,9.333333333333334
CsTeAu,1.297699999999999,-0.7088035721072761,6,248.21528927700217,6.120897434279205,41.36921487950036,3,1.8099999999999998,1.75,152.49067363333333,5.666666666666667,9.333333333333334
CsTl2Bi,1.018,0.44411366958333004,4,2034.4934662506066,0.6126771819315344,508.62336656265165,3,1.4766666666666666,1.23,182.0897173,6.0,9.666666666666666
CsTlBr3,0.998499999999999,-1.442000211597704,10,400.0094090948631,4.790548769811274,40.00094090948631,3,1.79,2.17,139.06425063333333,5.333333333333333,10.333333333333334
CsTlCl3,1.2584,-1.678370287597702,10,348.56620284002724,4.226998595194148,34.85662028400272,3,1.8566666666666667,2.37,124.24725063333331,5.0,10.333333333333334
CsTlF3,2.1858,-2.419469716,10,218.42703685232235,5.994898175192068,21.842703685232234,3,2.1300000000000003,3.19,118.76238503333332,4.666666666666667,10.333333333333334
CsTlO,1.3911,-1.156939997662837,6,171.9528395775273,6.823368317241363,28.65880659625455,3,1.95,2.65,117.76271729999998,4.666666666666667,10.0
CsTlO2,0.9780999999999991,-1.24738148574713,8,146.69265709770798,8.360560367889788,18.336582137213497,3,1.95,2.65,117.76271729999998,4.666666666666667,10.0
CsTmO2,2.776,-2.997090407413796,8,142.12600365043156,7.800849872013236,17.765750456303945,3,1.8266666666666669,2.65,105.94635396666666,4.666666666666667,6.666666666666667
CsTmS2,2.223999999999999,-2.112461235156249,8,224.91870856091785,5.4037916677775995,28.11483857011473,3,1.54,1.79,111.30155396666667,5.0,6.666666666666667
CsTmS2,2.1573,-2.109653616406252,4,112.77271430244166,5.3887762246690505,28.193178575610414,3,1.54,1.79,111.30155396666667,5.0,6.666666666666667
CsUF6,0.9396999999999991,-3.7975436937068903,8,151.43079517596297,5.317521733728874,18.92884939699537,3,2.0500000000000003,3.19,129.97758836666665,5.0,7.0
CsV2O5,1.4234,-2.379250830581897,8,178.473072412565,2.9288090026223297,22.309134051570624,3,1.9533333333333331,2.65,66.61545063333334,4.0,7.333333333333333
CsVBr3,0.6528,-1.582757883931035,10,326.19875647830327,4.312316792461706,32.61987564783033,3,1.7933333333333332,2.17,87.91698396666668,4.666666666666667,7.666666666666667
CsVI3,0.597299999999999,-1.140282601931036,10,407.9054999130535,4.596528058083992,40.790549991305355,3,1.6933333333333334,1.87,103.58380729999999,5.0,7.666666666666667
CsVN2,0.5028,-0.9516149918749991,8,145.22549879139615,4.844912145771633,18.15318734892452,3,1.82,2.25,65.9512173,4.0,7.0
CsYO2,2.8461,-2.934489389913794,8,147.8654114591104,5.7006109289874605,18.4831764323888,3,1.8166666666666664,2.65,79.27023396666667,4.333333333333333,6.666666666666667
CsYbH3,2.9265,-0.259172890249999,5,86.88417518260496,5.905051708293534,17.376835036520994,3,1.3633333333333333,1.4100000000000001,102.3177973,4.333333333333333,1.6666666666666667
Cu2HgI4,0.6182999999999991,-0.444352300357143,7,233.5102797556978,5.939987252190093,33.35861139367112,3,2.186666666666667,0.7600000000000002,130.34682333333333,5.0,13.333333333333334
Cu2HgI4,0.5589000000000001,-0.44475811892857203,7,233.48895157130423,5.940529843788357,33.35556451018632,3,2.186666666666667,0.7600000000000002,130.34682333333333,5.0,13.333333333333334
Cu2O,0.512699999999999,-0.6445054383333331,6,76.5869082712687,6.204947176738228,12.764484711878117,2,2.67,1.54,39.7727,3.0,13.5
Cu2PbO2,0.629,-0.9810454259999981,10,149.8239050378739,8.119401023918112,14.982390503787391,3,2.5566666666666666,1.54,95.58179999999999,4.0,13.666666666666666
Cu2S,1.2158,-0.150157121354165,6,151.93759268382877,3.478881189621866,25.32293211397146,2,2.24,0.6800000000000002,47.805499999999995,3.5,13.5
Cu2S,0.9229,-0.13952935927083301,6,119.23849208518527,4.432904374592247,19.873082014197546,2,2.24,0.6800000000000002,47.805499999999995,3.5,13.5
Cu2WS4,1.5621,-0.536397687321427,7,154.65899716304307,4.715506295364645,22.094142451863295,3,2.28,0.6800000000000002,93.15033333333334,4.333333333333333,11.0
Cu2WS4,1.4443000000000001,-0.533234831607141,7,160.7421167682391,4.53705282361451,22.96315953831987,3,2.28,0.6800000000000002,93.15033333333334,4.333333333333333,11.0
Cu2WSe4,1.275699999999999,-0.40072272517857405,7,173.33187043550686,6.004547176985422,24.76169577650098,3,2.27,0.6499999999999999,108.782,4.666666666666667,11.0
CuAgS,0.6381999999999991,-0.15457512815972202,6,110.98495601158456,6.088846154560229,18.497492668597427,3,2.1366666666666667,0.6800000000000002,67.82639999999999,4.0,12.666666666666666
CuBO2,1.461399999999999,-1.359682192291666,4,30.940819893399855,5.707927641048544,7.735204973349964,3,2.46,1.54,30.118799999999997,2.6666666666666665,13.333333333333334
CuBS2,1.742499999999999,-0.592209918541666,8,112.25620366222348,4.097111189141546,14.032025457777936,3,2.1733333333333333,0.6800000000000002,35.474,3.0,13.333333333333334
CuBSe2,1.487,-0.186407557656249,8,135.12284594939484,5.708953665111257,16.890355743674355,3,2.1633333333333336,0.6499999999999999,51.10566666666667,3.3333333333333335,13.333333333333334
CuBiO2,0.8376999999999991,-1.2602380275000011,8,128.4095222236088,7.875988996985855,16.0511902779511,3,2.453333333333333,1.54,96.17526666666667,4.0,14.0
CuBiO2,0.6272000000000001,-1.22938036375,8,136.4243720372258,7.413279379914524,17.053046504653224,3,2.453333333333333,1.54,96.17526666666667,4.0,14.0
CuBr,0.9962000000000001,-0.515792749999999,4,89.78373111776392,5.306180228222764,22.44593277944098,2,2.4299999999999997,1.06,71.725,4.0,14.0
